Nombre_Modelo,Modelo,Flexible,MAE_Mean,MAE_Std,MAPE_Mean,MAPE_Std,R2_Mean,Acc_Mean,F1_Mean,Best_R2,Best_MAE,Best_MAPE,Hidden_Dim,Dropout,LR
STGNN_grid,STGNN,False,0.9449862003326416,0.09272612956285871,0.14858078211545944,0.0351683340514508,0.2475296139717102,0.8085714285714285,0.8003316770186336,0.6477621793746948,0.939453125,0.20740166306495667,16,0.0,0.1
STGNN_grid,STGNN,False,0.927809762954712,0.24473939044315782,0.14256794154644012,0.041223860126833926,0.14450076818466187,0.7971428571428572,0.7923511387163561,0.7286933660507202,0.875912070274353,0.18250100314617157,16,0.0,0.01
STGNN_grid,STGNN,False,0.8641594171524047,0.13035948281395454,0.13413353860378266,0.036991928173072966,0.36492290496826174,0.8247619047619047,0.8080439735702895,0.7280585765838623,0.6743544936180115,0.08915501087903976,16,0.0,0.005
STGNN_grid,STGNN,False,0.9482502937316895,0.18221468787166803,0.15084054172039033,0.05346966353223378,0.2805224180221558,0.7828571428571429,0.7633868307131465,0.5454018712043762,0.7912224531173706,0.120733343064785,16,0.0,0.001
STGNN_grid,STGNN,False,0.7917821049690247,0.09617632481311329,0.12456571906805039,0.04171424728694504,0.473170006275177,0.8514285714285714,0.844710640236956,0.7105002403259277,0.6987968683242798,0.09242726862430573,16,0.2,0.1
STGNN_grid,STGNN,False,0.8817218184471131,0.16980443253796287,0.1382702186703682,0.03458997604164689,0.285312557220459,0.8514285714285714,0.8352210070631123,0.7270137667655945,0.8361138701438904,0.17688493430614471,16,0.2,0.01
STGNN_grid,STGNN,False,0.8492738485336304,0.09459628488060286,0.1349985867738724,0.03976156952838345,0.3999772906303406,0.8104761904761905,0.7952724637681159,0.6778073310852051,0.7311143279075623,0.1036442294716835,16,0.2,0.005
STGNN_grid,STGNN,False,0.8806320309638977,0.1352522546960552,0.14182307869195937,0.041667961098011186,0.36050574779510497,0.8361904761904763,0.8180076031830417,0.6883267164230347,0.9267405271530151,0.19725079834461212,16,0.2,0.001
STGNN_grid,STGNN,False,0.891452181339264,0.1254723993301516,0.14567775428295135,0.05393725440488397,0.35987781286239623,0.7961904761904762,0.7844140786749482,0.6445376873016357,0.799399197101593,0.12238147109746933,16,0.3,0.1
STGNN_grid,STGNN,False,0.8735591173171997,0.13513425636018236,0.14116624742746353,0.042187585002807546,0.3381845474243164,0.822857142857143,0.8081299097546237,0.6342521905899048,0.9754576086997986,0.20686207711696625,16,0.3,0.01
STGNN_grid,STGNN,False,0.8933469176292419,0.12472545939745416,0.14454956501722335,0.047307055811468844,0.3370225429534912,0.8238095238095238,0.8009542979832835,0.6613872051239014,0.7603691220283508,0.105518639087677,16,0.3,0.005
STGNN_grid,STGNN,False,0.911098861694336,0.11372837124586267,0.14749620705842972,0.047462805380823266,0.26505308151245116,0.8104761904761905,0.7952724637681159,0.5722653865814209,1.0508018732070923,0.22861863672733307,16,0.3,0.001
STGNN_grid,STGNN,False,0.839322566986084,0.10452030213230605,0.13428685963153839,0.041001469104685856,0.38555744886398313,0.837142857142857,0.8114057971014492,0.6498720645904541,0.8063679337501526,0.11501633375883102,16,0.5,0.1
STGNN_grid,STGNN,False,0.8578854203224182,0.165272529941722,0.14050462245941162,0.055214261555019184,0.36414600610733033,0.8371428571428572,0.8204801779004678,0.6911140084266663,0.6474409103393555,0.09256646782159805,16,0.5,0.01
STGNN_grid,STGNN,False,0.9287012100219727,0.1572840325577505,0.15171140134334565,0.05022155053357785,0.24026620388031006,0.8104761904761905,0.7895962732919255,0.5993431210517883,0.7489698529243469,0.10922687500715256,16,0.5,0.005
STGNN_grid,STGNN,False,0.9654784560203552,0.1898326052040976,0.16242048293352127,0.07157929212123303,0.1951608657836914,0.822857142857143,0.7891675485008818,0.4749094247817993,0.8755813241004944,0.12718303501605988,16,0.5,0.001
