Nombre_Modelo,Modelo,Flexible,MAE_Mean,MAE_Std,MAPE_Mean,MAPE_Std,R2_Mean,Acc_Mean,F1_Mean,Best_R2,Best_MAE,Best_MAPE,Hidden_Dim,Dropout,LR
SAGE_grid,SAGE,False,0.7538942813873291,0.13480999191367704,0.11765572726726532,0.04421441835582263,0.5685067772865295,0.9180952380952382,0.9060040298374394,0.723861813545227,0.7147752046585083,0.0919216126203537,16,0.0,0.1
SAGE_grid,SAGE,False,0.69445960521698,0.14234956965903983,0.10531090199947357,0.03188577465367786,0.6415033340454102,0.9047619047619049,0.8797065939400035,0.7121719121932983,0.9169175028800964,0.15788796544075012,16,0.0,0.01
SAGE_grid,SAGE,False,0.7433211445808411,0.11009107697981418,0.11293225288391114,0.024513315342154098,0.4949621319770813,0.8780952380952382,0.8656040298374394,0.8291609287261963,0.7252151966094971,0.13752718269824982,16,0.0,0.005
SAGE_grid,SAGE,False,0.8992490768432617,0.06715006597624155,0.13516168296337128,0.02285503244045526,0.3516216516494751,0.8504761904761905,0.833102994640752,0.7167431116104126,0.9156235456466675,0.16862231492996216,16,0.0,0.001
SAGE_grid,SAGE,False,0.6752843856811523,0.10819261178633507,0.10897204875946045,0.04588713835013302,0.649502158164978,0.9314285714285715,0.9302706965041061,0.7467753291130066,0.6340475082397461,0.08516693115234375,16,0.2,0.1
SAGE_grid,SAGE,False,0.7736706852912902,0.0872583442566962,0.12112736999988556,0.029920550003009708,0.4800074577331543,0.8628571428571428,0.847524763348235,0.7817148566246033,0.7565560936927795,0.16246987879276276,16,0.2,0.01
SAGE_grid,SAGE,False,0.792710280418396,0.1528271378503066,0.12507543414831163,0.04264020790432624,0.4266066074371338,0.8780952380952382,0.8656040298374394,0.785286545753479,0.5723303556442261,0.0716148167848587,16,0.2,0.005
SAGE_grid,SAGE,False,0.9929212689399719,0.2591877913163687,0.1626831829547882,0.08538529688884111,0.28927781581878664,0.8238095238095238,0.781588953183156,0.5300931334495544,0.9014509320259094,0.1258786916732788,16,0.2,0.001
SAGE_grid,SAGE,False,0.7125630021095276,0.0957698824093186,0.11168003529310226,0.04555438696996226,0.6156856656074524,0.9580952380952382,0.9574023143686434,0.7776938676834106,0.6311429142951965,0.08332134783267975,16,0.3,0.1
SAGE_grid,SAGE,False,0.7660396695137024,0.1367715985058419,0.1246094599366188,0.04594504837825087,0.45354663133621215,0.877142857142857,0.8597696613074186,0.7814480066299438,0.5950193405151367,0.07799873501062393,16,0.3,0.01
