Nombre_Modelo,Modelo,Flexible,MAE_Mean,MAE_Std,MAPE_Mean,MAPE_Std,R2_Mean,Acc_Mean,F1_Mean,Best_R2,Best_MAE,Best_MAPE,Hidden_Dim,Dropout,LR
STGNN_16_0.0_0.1_flex,STGNN,True,0.8823491096496582,0.1872670447326327,0.1369103252887726,0.05496204138103273,0.30784987211227416,0.8076190476190476,0.8036190476190477,0.7122833728790283,0.7325624823570251,0.10386426001787186,16,0.0,0.1
STGNN_16_0.0_0.01_flex,STGNN,True,0.8973858833312989,0.17155672903152447,0.143333800137043,0.03522879751882598,0.08946379423141479,0.822857142857143,0.8115169199532282,0.7137489914894104,0.8132770657539368,0.1885709911584854,16,0.0,0.01
STGNN_16_0.0_0.005_flex,STGNN,True,0.9276569843292236,0.15313011698868342,0.1462353229522705,0.03580632580855262,0.13494316339492798,0.7828571428571429,0.7722482938424966,0.7173001766204834,0.9525692462921143,0.19262979924678802,16,0.0,0.005
STGNN_16_0.0_0.001_flex,STGNN,True,0.9976324558258056,0.22898915380000912,0.1619447112083435,0.0551778521385999,0.039179980754852295,0.7961904761904762,0.7780347154345449,0.528351366519928,1.1743792295455933,0.24342185258865356,16,0.0,0.001
STGNN_16_0.2_0.1_flex,STGNN,True,0.93495671749115,0.19577397095398555,0.15420390218496322,0.07301268837625918,0.20502007007598877,0.8228571428571427,0.7922857142857144,0.6715373992919922,0.7734070420265198,0.10379429906606674,16,0.2,0.1
STGNN_16_0.2_0.01_flex,STGNN,True,0.8979491353034973,0.16202992205081349,0.1430513694882393,0.029458848365478917,0.15871248245239258,0.8238095238095238,0.8101261406333871,0.7365930080413818,0.7753527760505676,0.18088887631893158,16,0.2,0.01
STGNN_16_0.2_0.005_flex,STGNN,True,0.9062344908714295,0.1865207781818822,0.14430835992097854,0.0389151490023594,0.13029221296310425,0.8238095238095238,0.8101261406333871,0.7009910345077515,0.9463266730308533,0.19676880538463593,16,0.2,0.005
STGNN_16_0.2_0.001_flex,STGNN,True,0.9667523026466369,0.20931765440901723,0.15948646068572997,0.05683001180278804,0.10367772579193116,0.8095238095238095,0.7919581108796795,0.5710803866386414,0.7701138257980347,0.1097329780459404,16,0.2,0.001
STGNN_16_0.3_0.1_flex,STGNN,True,1.0386289358139038,0.1553486923340427,0.1677406296133995,0.04835720913631317,0.030163705348968506,0.8085714285714285,0.7619770723104056,0.5512243509292603,1.1357635259628296,0.24392083287239075,16,0.3,0.1
STGNN_16_0.3_0.01_flex,STGNN,True,0.9815505504608154,0.14398822863787505,0.1540788471698761,0.03499732937664813,0.056010210514068605,0.8104761904761905,0.7971547982502798,0.6677441596984863,1.0698621273040771,0.20769275724887848,16,0.3,0.01
STGNN_16_0.3_0.005_flex,STGNN,True,0.8950867414474487,0.12074179463095587,0.14623348265886307,0.039990752354079784,0.15974055528640746,0.8371428571428572,0.8232042905536423,0.6513676643371582,0.9401934146881104,0.21110078692436218,16,0.3,0.005
STGNN_16_0.3_0.001_flex,STGNN,True,0.9190930485725403,0.16694302184818038,0.14820517003536224,0.054696909416296194,0.27761479616165163,0.8104761904761905,0.800768115942029,0.5611540079116821,0.7316970825195312,0.1103692576289177,16,0.3,0.001
STGNN_16_0.5_0.1_flex,STGNN,True,1.038693106174469,0.08315864121060158,0.16260576546192168,0.029556363500951227,-0.047915852069854735,0.8066666666666666,0.7704761904761905,0.5569592714309692,1.0197323560714722,0.21141193807125092,16,0.5,0.1
STGNN_16_0.5_0.01_flex,STGNN,True,0.9261791110038757,0.13700170685999843,0.1538805603981018,0.04515581853785244,0.14680355787277222,0.8238095238095238,0.8087928073000537,0.583773136138916,1.026512861251831,0.22624094784259796,16,0.5,0.01
STGNN_16_0.5_0.005_flex,STGNN,True,0.9501294970512391,0.17869167536426875,0.15580337047576903,0.048691538372001436,0.11629245281219483,0.8095238095238095,0.7896727244843186,0.5521200895309448,1.120172381401062,0.2356383502483368,16,0.5,0.005
STGNN_16_0.5_0.001_flex,STGNN,True,1.0155561804771422,0.2594185829645805,0.1792330488562584,0.09606030712378524,0.10079431533813477,0.7961904761904762,0.7297463030796363,0.4703795909881592,0.9418584704399109,0.15054951608181,16,0.5,0.001
STGNN_32_0.0_0.1_flex,STGNN,True,1.027945911884308,0.20564634152469582,0.15859626978635788,0.05068480953729812,0.15948442220687867,0.8066666666666666,0.7815048480930834,0.54512619972229,0.8491255640983582,0.1274016797542572,32,0.0,0.1
STGNN_32_0.0_0.01_flex,STGNN,True,0.8800681591033935,0.06255809217464002,0.1374317452311516,0.028354958611623123,0.26813358068466187,0.8628571428571428,0.8561546011126484,0.7174751162528992,0.8042545914649963,0.18379314243793488,32,0.0,0.01
STGNN_32_0.0_0.005_flex,STGNN,True,0.7752984166145325,0.09419034592904345,0.11916161924600602,0.022731328847609845,0.39698028564453125,0.8361904761904763,0.8334879344459818,0.8212271332740784,0.736644446849823,0.14873866736888885,32,0.0,0.005
STGNN_32_0.0_0.001_flex,STGNN,True,0.9374022483825684,0.2272919876053451,0.15528371930122375,0.06802705171237015,0.27110235691070556,0.7971428571428573,0.7834594739667203,0.6494919061660767,0.7113670110702515,0.1057213693857193,32,0.0,0.001
STGNN_32_0.2_0.1_flex,STGNN,True,0.8978093862533569,0.13609443639713037,0.1408117949962616,0.0497499083102995,0.1997610569000244,0.78,0.7589165120593692,0.68797767162323,0.7693063020706177,0.10481251776218414,32,0.2,0.1
STGNN_32_0.2_0.01_flex,STGNN,True,0.8763842344284057,0.1078467476432894,0.13723836690187455,0.027387654274951732,0.2142624020576477,0.8228571428571427,0.8064097845257265,0.7151634097099304,0.9325147867202759,0.17643162608146667,32,0.2,0.01
